السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديات (إناث),عدد العاملين الأجانب,عدد الأجانب (ذكور),عدد الأجنبيات (إناث),Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
2023,1,منطقة القصيم,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,18,70,37,33,237,237,0,,,,,,,,,,
2023,1,منطقة القصيم,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,238,78,48,30,403,402,1,,,,,,,,,,
2023,1,منطقة القصيم,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متوسطة,1,0,0,0,55,54,1,,,,,,,,,,
2023,1,منطقة المدينة المنورة,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,33,171,105,66,250,244,6,,,,,,,,,,
2023,1,منطقة المدينة المنورة,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,318,108,56,52,571,541,30,,,,,,,,,,
2023,1,منطقة المدينة المنورة,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متوسطة,1,70,47,23,116,98,18,,,,,,,,,,
2023,1,منطقة تبوك,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,10,46,25,21,73,63,10,,,,,,,,,,
2023,1,منطقة تبوك,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,156,41,12,29,262,259,3,,,,,,,,,,
2023,1,منطقة تبوك,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متوسطة,1,26,15,11,33,27,6,,,,,,,,,,
2023,1,منطقة جازان,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,5,17,9,8,34,34,0,,,,,,,,,,
2023,1,منطقة جازان,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,138,34,13,21,269,265,4,,,,,,,,,,
2023,1,منطقة حائل,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,5,24,9,15,44,44,0,,,,,,,,,,
2023,1,منطقة حائل,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,186,38,15,23,337,329,8,,,,,,,,,,
2023,1,منطقة عسير,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,20,57,32,25,125,123,2,,,,,,,,,,
2023,1,منطقة عسير,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,305,85,47,38,545,543,2,,,,,,,,,,
2023,1,منطقة عسير,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متوسطة,1,25,18,7,30,30,0,,,,,,,,,,
2023,1,منطقة مكة المكرمة,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,293,1485,692,793,2329,2172,157,,,,,,,,,,
2023,1,منطقة مكة المكرمة,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,كبيرة,5,3053,1928,1125,1138,1078,60,,,,,,,,,,
2023,1,منطقة مكة المكرمة,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,1546,666,312,354,2803,2660,143,,,,,,,,,,
2023,1,منطقة مكة المكرمة,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متوسطة,27,1164,702,462,1314,1256,58,,,,,,,,,,
2023,1,منطقة نجران,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,3,6,3,3,13,13,0,,,,,,,,,,
2023,1,منطقة نجران,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,104,25,11,14,185,185,0,,,,,,,,,,
2023,1,المنطقة الشرقية,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,56,188,105,83,829,828,1,,,,,,,,,,
2023,1,المنطقة الشرقية,الأنشطة الأخرى للتعدين واستغلال المحاجر,كبيرة,3,1030,946,84,2199,2199,0,,,,,,,,,,
2023,1,المنطقة الشرقية,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,96,71,46,25,172,171,1,,,,,,,,,,
2023,1,المنطقة الشرقية,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,11,346,224,122,683,680,3,,,,,,,,,,
2023,1,منطقة الباحة,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,3,11,2,9,39,39,0,,,,,,,,,,
2023,1,منطقة الباحة,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,7,6,4,2,12,12,0,,,,,,,,,,
2023,1,منطقة الجوف,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,2,12,9,3,55,55,0,,,,,,,,,,
2023,1,منطقة الجوف,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,12,8,7,1,21,21,0,,,,,,,,,,
2023,1,منطقة الحدود الشمالية,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,3,7,5,2,19,19,0,,,,,,,,,,
2023,1,منطقة الحدود الشمالية,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,7,3,2,1,22,22,0,,,,,,,,,,
2023,1,منطقة الحدود الشمالية,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,2,125,115,10,119,119,0,,,,,,,,,,
2023,1,منطقة الرياض,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,151,553,303,250,1898,1893,5,,,,,,,,,,
2023,1,منطقة الرياض,الأنشطة الأخرى للتعدين واستغلال المحاجر,كبيرة,6,380,292,88,1822,1822,0,,,,,,,,,,
2023,1,منطقة الرياض,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,295,196,114,82,539,536,3,,,,,,,,,,
2023,1,منطقة الرياض,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,28,746,390,356,1834,1831,3,,,,,,,,,,
2023,1,منطقة القصيم,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,9,53,37,16,109,109,0,,,,,,,,,,
2023,1,منطقة القصيم,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,29,15,15,0,52,52,0,,,,,,,,,,
2023,1,منطقة القصيم,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,3,49,22,27,252,252,0,,,,,,,,,,
2023,1,منطقة المدينة المنورة,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,28,129,91,38,411,411,0,,,,,,,,,,
2023,1,منطقة المدينة المنورة,الأنشطة الأخرى للتعدين واستغلال المحاجر,كبيرة,3,351,313,38,649,647,2,,,,,,,,,,
2023,1,منطقة المدينة المنورة,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,53,38,24,14,92,92,0,,,,,,,,,,
2023,1,منطقة المدينة المنورة,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,1,23,23,0,48,48,0,,,,,,,,,,
2023,1,منطقة تبوك,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,8,38,22,16,70,70,0,,,,,,,,,,
2023,1,منطقة تبوك,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,14,8,3,5,17,17,0,,,,,,,,,,
2023,1,منطقة تبوك,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,1,14,8,6,85,85,0,,,,,,,,,,
2023,1,منطقة جازان,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,19,73,42,31,254,254,0,,,,,,,,,,
2023,1,منطقة جازان,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,29,19,7,12,48,47,1,,,,,,,,,,
2023,1,منطقة جازان,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,1,32,10,22,70,70,0,,,,,,,,,,
2023,1,منطقة حائل,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,1,1,0,1,9,9,0,,,,,,,,,,
2023,1,منطقة حائل,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,11,3,1,2,14,14,0,,,,,,,,,,
2023,1,منطقة عسير,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,22,69,45,24,243,243,0,,,,,,,,,,
2023,1,منطقة عسير,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,61,34,24,10,115,113,2,,,,,,,,,,
2023,1,منطقة عسير,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,2,27,23,4,124,124,0,,,,,,,,,,
2023,1,منطقة مكة المكرمة,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,74,256,131,125,831,828,3,,,,,,,,,,
2023,1,منطقة مكة المكرمة,الأنشطة الأخرى للتعدين واستغلال المحاجر,كبيرة,1,163,148,15,110,110,0,,,,,,,,,,
2023,1,منطقة مكة المكرمة,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,140,90,49,41,245,244,1,,,,,,,,,,
2023,1,منطقة مكة المكرمة,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,10,275,204,71,784,783,1,,,,,,,,,,
2023,1,منطقة نجران,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,8,26,16,10,133,133,0,,,,,,,,,,
2023,1,منطقة نجران,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,15,7,4,3,33,32,1,,,,,,,,,,
2023,1,المنطقة الشرقية,الأنشطة الإبداعية والفنون وأنشطة الترفيه,صغيرة,2,9,5,4,17,17,0,,,,,,,,,,
2023,1,المنطقة الشرقية,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,30,21,6,15,43,38,5,,,,,,,,,,
2023,1,منطقة الباحة,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,2,2,0,2,4,4,0,,,,,,,,,,
2023,1,منطقة الحدود الشمالية,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,1,0,0,0,2,2,0,,,,,,,,,,
2023,1,منطقة الرياض,الأنشطة الإبداعية والفنون وأنشطة الترفيه,صغيرة,13,75,28,47,87,74,13,,,,,,,,,,
2023,1,منطقة الرياض,الأنشطة الإبداعية والفنون وأنشطة الترفيه,كبيرة,2,231,171,60,319,316,3,,,,,,,,,,
2023,1,منطقة الرياض,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,100,61,31,30,144,127,17,,,,,,,,,,
2023,1,منطقة الرياض,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متوسطة,2,56,27,29,166,164,2,,,,,,,,,,
2023,1,منطقة القصيم,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,6,4,2,2,12,12,0,,,,,,,,,,
2023,1,منطقة المدينة المنورة,الأنشطة الإبداعية والفنون وأنشطة الترفيه,صغيرة,1,1,0,1,6,6,0,,,,,,,,,,
2023,1,منطقة المدينة المنورة,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,13,3,2,1,21,19,2,,,,,,,,,,
2023,1,منطقة تبوك,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,3,0,0,0,6,6,0,,,,,,,,,,
2023,1,منطقة جازان,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,2,1,1,0,3,2,1,,,,,,,,,,
2023,1,منطقة حائل,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,2,1,1,0,2,2,0,,,,,,,,,,
2023,1,منطقة عسير,الأنشطة الإبداعية والفنون وأنشطة الترفيه,صغيرة,2,3,3,0,10,10,0,,,,,,,,,,
2023,1,منطقة عسير,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,12,1,1,0,26,26,0,,,,,,,,,,
2023,1,منطقة عسير,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متوسطة,1,24,5,19,29,29,0,,,,,,,,,,
2023,1,منطقة مكة المكرمة,الأنشطة الإبداعية والفنون وأنشطة الترفيه,صغيرة,6,26,8,18,49,47,2,,,,,,,,,,
2023,1,منطقة مكة المكرمة,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,104,71,27,44,155,135,20,,,,,,,,,,
2023,1,منطقة نجران,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,2,0,0,0,5,5,0,,,,,,,,,,
2023,1,المنطقة الشرقية,الإقامة,صغيرة,270,1327,711,616,2507,2486,21,,,,,,,,,,
2023,1,المنطقة الشرقية,الإقامة,كبيرة,1,95,68,27,168,168,0,,,,,,,,,,
2023,1,المنطقة الشرقية,الإقامة,متناهية الصغر,324,268,137,131,595,583,12,,,,,,,,,,
2023,1,المنطقة الشرقية,الإقامة,متوسطة,35,1285,722,563,1961,1886,75,,,,,,,,,,
2023,1,منطقة الباحة,الإقامة,صغيرة,21,79,50,29,169,169,0,,,,,,,,,,
2023,1,منطقة الباحة,الإقامة,متناهية الصغر,79,47,33,14,129,128,1,,,,,,,,,,
2023,1,منطقة الباحة,الإقامة,متوسطة,1,25,13,12,41,41,0,,,,,,,,,,
2023,1,منطقة الجوف,الإقامة,صغيرة,9,33,16,17,88,88,0,,,,,,,,,,
2023,1,منطقة الجوف,الإقامة,متناهية الصغر,64,40,21,19,114,113,1,,,,,,,,,,
2023,1,منطقة الحدود الشمالية,الإقامة,صغيرة,12,49,23,26,101,101,0,,,,,,,,,,
2023,1,منطقة الحدود الشمالية,الإقامة,متناهية الصغر,36,18,14,4,77,77,0,,,,,,,,,,
2023,1,منطقة الحدود الشمالية,الإقامة,متوسطة,1,18,9,9,38,38,0,,,,,,,,,,
2023,1,منطقة الرياض,الإقامة,صغيرة,413,2146,1133,1013,4157,4098,59,,,,,,,,,,
2023,1,منطقة الرياض,الإقامة,كبيرة,7,1151,773,378,1562,1472,90,,,,,,,,,,
2023,1,منطقة الرياض,الإقامة,متناهية الصغر,746,517,249,268,1478,1456,22,,,,,,,,,,
2023,1,منطقة الرياض,الإقامة,متوسطة,80,2996,1773,1223,4394,4309,85,,,,,,,,,,
2023,1,منطقة القصيم,الإقامة,صغيرة,52,226,143,83,417,417,0,,,,,,,,,,
2023,1,منطقة القصيم,الإقامة,كبيرة,1,0,0,0,319,314,5,,,,,,,,,,
2023,1,منطقة القصيم,الإقامة,متناهية الصغر,109,79,54,25,224,224,0,,,,,,,,,,
2023,1,منطقة القصيم,الإقامة,متوسطة,4,107,71,36,169,169,0,,,,,,,,,,
